PropertyID,TaxYear,LinkedProperty,LinkType,LinkTypeDesc,LinkedPropertyID
1435186,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435187,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435188,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435189,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435190,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435191,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435192,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435193,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435194,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435195,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435196,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435197,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435198,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435199,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435200,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435201,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435202,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435203,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435204,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435205,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435206,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435207,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435208,2019,06-0698-11-1-01-01-0000,127508,8 - Split,645167
1435337,2019,06-1011-32-3-01-04-0000,127508,8 - Split,597959
1435338,2019,06-1011-32-3-01-04-0000,127508,8 - Split,597959
1330000,2019,06-0798-18-3-05-20-0000,127508,8 - Split,612298
1499825,2019,06-0903-01-3-12-18-0000,127508,8 - Split,600394
1501762,2019,06-1010-35-4-06-07-7000,127507,7 - Combination,636188
1502255,2019,06-0700-02-1-40-01-0000,127508,8 - Split,625505
1502267,2019,06-0700-02-2-01-03-0000,127508,8 - Split,625504
1502268,2019,06-0700-02-2-01-03-0000,127508,8 - Split,625504
1502307,2019,06-0698-12-1-19-10-0000,127508,8 - Split,625067
1502331,2019,06-0797-12-1-01-31-0001,127508,8 - Split,610381
1502331,2019,06-0797-12-1-01-31-0000,127508,8 - Split,610381
1502332,2019,06-0797-12-1-01-31-0000,127508,8 - Split,610381
1502332,2019,06-0797-12-1-01-31-0001,127508,8 - Split,610381
1502344,2019,06-0902-22-2-01-01-0000,127508,8 - Split,599133
1502368,2019,06-0062-27-3-21-05-0000,127508,8 - Split,632345
1502369,2019,06-0062-27-3-21-05-0000,127508,8 - Split,632345
1502372,2019,06-0904-32-1-01-05-0000,127508,8 - Split,637159
1502447,2019,06-0799-07-2-33-07-0000,127508,8 - Split,643194
1502447,2019,06-0799-07-2-33-09-0000,127508,8 - Split,643194
1502490,2019,06-0061-22-3-01-10-0000,127508,8 - Split,631754
1502491,2019,06-0061-22-3-01-10-0000,127508,8 - Split,631754
1502492,2019,06-0061-22-3-01-10-0000,127508,8 - Split,631754
1502493,2019,06-0061-22-3-01-10-0000,127508,8 - Split,631754
1502505,2019,06-0799-09-2-01-10-0000,127508,8 - Split,644017
1502508,2019,06-1009-02-2-01-05-0000,127508,8 - Split,646625
1502521,2019,06-0798-08-3-02-05-0000,127508,8 - Split,1430177
1502521,2019,06-0798-08-3-01-10-0000,60218,3 - Agricultural (tieback is primary parcel),1448445
1502527,2019,06-0798-12-3-01-34-0000,127508,8 - Split,638848
1502553,2019,06-0905-31-3-04-18-0000,127508,8 - Split,637216
1502554,2019,06-0905-31-3-04-18-0000,127508,8 - Split,637216
1502566,2019,06-0797-34-1-02-01-0000,127508,8 - Split,610404
1502567,2019,06-0797-34-1-02-01-0000,127508,8 - Split,610404
1502583,2019,06-0797-13-3-01-10-0000,60218,3 - Agricultural (tieback is primary parcel),611513
1502583,2019,06-0797-13-3-01-12-0000,60218,3 - Agricultural (tieback is primary parcel),611509
1502583,2019,06-0797-24-2-01-20-0000,127508,8 - Split,610481
1502583,2019,06-0797-24-2-01-31-0000,60218,3 - Agricultural (tieback is primary parcel),611507
1502583,2019,06-0797-13-3-01-14-0000,60218,3 - Agricultural (tieback is primary parcel),611133
1502583,2019,06-0797-24-2-01-10-0000,60218,3 - Agricultural (tieback is primary parcel),611133
1502583,2019,06-0797-24-2-01-33-0000,60218,3 - Agricultural (tieback is primary parcel),611508
1502583,2019,06-0797-24-2-01-35-0000,60218,3 - Agricultural (tieback is primary parcel),611509
1502583,2019,06-0797-13-3-01-20-0000,60218,3 - Agricultural (tieback is primary parcel),611508
1502583,2019,06-0797-13-3-01-22-0000,60218,3 - Agricultural (tieback is primary parcel),611507
1502583,2019,06-0797-24-2-01-25-0000,60218,3 - Agricultural (tieback is primary parcel),611513
1502608,2019,06-1010-08-1-01-03-0000,127508,8 - Split,646768
1502609,2019,06-1013-20-3-02-01-0000,127508,8 - Split,598639
1502760,2019,06-0796-11-3-01-01-0000,127508,8 - Split,609822
1502765,2019,06-1109-14-3-01-10-0000,127508,8 - Split,1483152
1502788,2019,06-0902-36-1-01-01-0000,127507,7 - Combination,599059
1502795,2019,06-0159-11-4-01-01-0000,127508,8 - Split,630148
1502796,2019,06-0159-11-4-01-01-0000,127508,8 - Split,630148
1502797,2019,06-0159-11-4-01-01-0000,127508,8 - Split,630148
1502810,2019,06-1106-28-2-01-20-0000,127508,8 - Split,646930
1502815,2019,06-1212-03-1-01-01-0000,127508,8 - Split,592338
1503405,2019,06-0797-23-1-10-21-0001,127508,8 - Split,610147
1503405,2019,06-0797-23-1-10-21-0000,127508,8 - Split,610147
1503410,2019,06-0798-29-1-01-19-0000,127508,8 - Split,641139
1503719,2019,06-0697-11-2-21-01-0000,127508,8 - Split,624016
1503866,2019,06-0697-11-2-22-14-0000,127508,8 - Split,623663
1503869,2019,06-0697-11-3-57-10-0000,127508,8 - Split,623622
1503875,2019,06-0697-11-2-11-18-0000,127508,8 - Split,623882
1504041,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504042,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504043,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504044,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504045,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504046,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504047,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504048,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504049,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504050,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504051,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504052,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504053,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504054,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504055,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504056,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504057,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504058,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504059,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504060,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504061,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504062,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504063,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504064,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504065,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504066,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504067,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504068,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504069,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1504245,2019,06-0904-20-1-01-01-0000,127508,8 - Split,604936
1504245,2019,06-0904-20-2-81-09-0000,60218,3 - Agricultural (tieback is primary parcel),605901
1504254,2019,06-0799-30-3-01-01-0000,127508,8 - Split,644389
1504254,2019,06-0799-30-3-01-01-0001,127508,8 - Split,644389
1504831,2019,06-1009-34-4-01-01-0000,127508,8 - Split,595445
1504832,2019,06-1009-34-4-01-01-0000,127508,8 - Split,595445
1504958,2019,06-0427-26-1-24-01-0000,127508,8 - Split,626653
1504959,2019,06-0427-26-1-24-01-0000,127508,8 - Split,626653
1504964,2019,06-1211-08-2-01-02-0000,127508,8 - Split,592292
1505073,2019,06-1009-10-1-29-18-0000,127508,8 - Split,646523
1505124,2019,06-0798-15-2-02-10-0000,127508,8 - Split,1505126
1505124,2019,06-0798-15-3-01-01-0000,127508,8 - Split,640841
1505124,2019,06-0798-15-2-02-01-6000,127508,8 - Split,1509762
1505124,2019,06-0798-15-2-02-01-6001,127508,8 - Split,1509763
1505124,2019,06-0798-15-3-01-10-0000,127508,8 - Split,1505125
1505125,2019,06-0798-15-2-02-01-6001,127508,8 - Split,1509763
1505125,2019,06-0798-15-2-02-10-0000,127508,8 - Split,1505126
1505125,2019,06-0798-15-3-01-01-0000,127508,8 - Split,640841
1505125,2019,06-0798-15-2-02-01-6000,127508,8 - Split,1509762
1505126,2019,06-0798-15-3-01-01-0000,127508,8 - Split,640841
1505126,2019,06-0798-15-2-02-01-0000,60217,2 - Commercial (tieback is primary parcel),1505127
1505127,2019,06-0798-15-3-01-01-0000,127508,8 - Split,640841
1505612,2019,06-1109-31-3-01-50-0000,127508,8 - Split,594435
1505612,2019,06-1109-31-4-01-01-0000,60218,3 - Agricultural (tieback is primary parcel),636258
1506737,2019,06-0797-25-1-01-60-0000,127508,8 - Split,610571
1506738,2019,06-0797-25-1-01-60-0000,127508,8 - Split,610571
1506739,2019,06-0797-25-1-01-60-0000,127508,8 - Split,610571
1507005,2019,06-0799-07-3-16-25-0000,127508,8 - Split,642197
1507020,2019,06-0799-07-3-16-26-0000,127508,8 - Split,621737
1507032,2019,06-0799-16-3-01-07-0000,127508,8 - Split,644301
1507033,2019,06-0799-16-3-01-07-0000,127508,8 - Split,644301
1507034,2019,06-0799-16-3-01-07-0000,127508,8 - Split,644301
1507035,2019,06-0799-16-3-01-07-0000,127508,8 - Split,644301
1507036,2019,06-0799-16-3-01-07-0000,127508,8 - Split,644301
1507079,2019,06-0428-12-2-01-03-0000,127508,8 - Split,627477
1507279,2019,06-1105-24-3-02-10-0000,127508,8 - Split,593275
1507680,2019,06-0799-05-1-01-15-0000,127508,8 - Split,644591
1507681,2019,06-0799-05-1-01-15-0000,127508,8 - Split,644591
1507687,2019,06-1109-25-2-01-01-0000,127508,8 - Split,594476
1507994,2019,06-0904-26-4-08-05-0000,127508,8 - Split,607806
1508226,2019,06-1007-10-2-01-02-0000,127508,8 - Split,595230
1508492,2019,06-0797-14-2-02-03-6000,127508,8 - Split,1485324
1508495,2019,06-0797-14-2-02-03-6001,127508,8 - Split,1485325
1508530,2019,06-0799-16-1-05-04-0000,127508,8 - Split,644509
1508912,2019,06-0903-02-4-10-01-0000,127509,9 - Other,601401
1509716,2019,06-0902-13-3-01-01-0000,127508,8 - Split,598946
1513729,2019,06-0798-34-4-10-01-0000,127509,9 - Other,641023
1514083,2019,06-0798-23-4-01-15-0000,127508,8 - Split,615106
1514094,2019,06-0062-34-1-02-24-0000,127508,8 - Split,631890
1514097,2019,06-0062-34-2-06-34-0000,127508,8 - Split,631892
1514098,2019,06-0062-34-2-06-34-0000,127508,8 - Split,631892
1514104,2019,06-0062-34-2-18-15-0000,127508,8 - Split,631893
1514111,2019,06-0797-14-1-15-03-5002,127508,8 - Split,609854
1514111,2019,06-0797-14-1-15-11-0000,127508,8 - Split,609854
1514129,2019,06-0799-06-3-45-01-0000,127508,8 - Split,622192
1514146,2019,06-1105-26-4-10-07-0000,127508,8 - Split,593084
1514509,2019,06-0698-14-1-01-02-0000,127508,8 - Split,645235
1514509,2019,06-0698-14-1-01-02-1000,127508,8 - Split,645235
1514954,2019,06-0061-21-1-01-40-0000,127508,8 - Split,631728
1514957,2019,06-1011-20-3-01-15-0000,127508,8 - Split,597854
1514964,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514965,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514966,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514967,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514968,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514969,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514970,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514971,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514972,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514973,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514974,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514975,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514976,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514977,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514978,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514979,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514980,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514981,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514982,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514983,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514984,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514985,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514986,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514987,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514988,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514989,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514990,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514991,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514992,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514993,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1514994,2019,06-0798-09-1-01-14-0000,127508,8 - Split,612139
1515005,2019,06-0797-14-2-01-45-6000,127508,8 - Split,1485709
1515007,2019,06-0797-14-2-01-45-6001,127508,8 - Split,1485710
1515016,2019,06-0086-16-1-01-03-0000,127508,8 - Split,631251
1515228,2019,06-0798-07-3-03-01-0000,127508,8 - Split,1453488
1515230,2019,06-0798-07-3-03-03-0000,127508,8 - Split,1453489
1515231,2019,06-0798-07-3-03-05-0000,127508,8 - Split,1453490
1515232,2019,06-0798-07-3-03-07-0000,127508,8 - Split,1453491
1515233,2019,06-0798-07-3-03-09-0000,127508,8 - Split,1453492
1515234,2019,06-0798-07-3-02-01-0000,127508,8 - Split,1453479
1515235,2019,06-0798-07-3-02-07-0000,127508,8 - Split,1453481
1515236,2019,06-0798-07-3-02-09-0000,127508,8 - Split,1453482
1515238,2019,06-0798-07-3-02-11-0000,127508,8 - Split,1453483
1515239,2019,06-0798-07-3-02-13-0000,127508,8 - Split,1453484
1515503,2019,06-0797-14-4-01-19-0000,127508,8 - Split,609952
1515504,2019,06-0797-14-4-01-19-0000,127508,8 - Split,609952
1515505,2019,06-0797-14-4-01-19-0000,127508,8 - Split,609952
1515528,2019,06-0903-12-2-56-01-0000,127508,8 - Split,600149
1515535,2019,06-0797-33-4-02-25-0000,127508,8 - Split,610491
1515655,2019,06-0904-14-1-01-02-0000,127508,8 - Split,636742
1515721,2019,06-1009-35-4-01-08-0000,127508,8 - Split,595499
1515728,2019,06-0427-23-3-01-10-0000,127508,8 - Split,1479021
1515729,2019,06-0427-23-3-01-01-0000,127508,8 - Split,626104
1515749,2019,06-0903-25-2-01-01-0000,127508,8 - Split,600813
1515755,2019,06-1010-36-1-01-01-0000,127508,8 - Split,597457
1515756,2019,06-1010-36-1-01-01-0000,127508,8 - Split,597457
